nucleo,processo,vara,data,prioridades,dias
6ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000291-80.2022.8.17.2620,Vara Única da Comarca de Floresta,28/01/2025,Prioridade Legal,8
6ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000902-96.2023.8.17.2620,Vara Única da Comarca de Floresta,09/01/2025,Sem prioridade,27
6ª CONTADORIA DE CÁLCULOS JUDICIAIS,0001069-79.2024.8.17.2620,Vara Única da Comarca de Floresta,30/01/2025,Prioridade Legal,6
4ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000906-40.2022.8.17.2630,Vara Única da Comarca de Gameleira,31/01/2025,Prioridade Legal,5
2ª CONTADORIA DE CUSTAS,0000600-61.2021.8.17.0640,1ª Vara Criminal da Comarca de Garanhuns,31/01/2025,Sem prioridade,5
2ª CONTADORIA DE CUSTAS,0001550-80.2015.8.17.0640,1ª Vara Criminal da Comarca de Garanhuns,31/01/2025,Sem prioridade,5
2ª CONTADORIA DE CUSTAS,0001758-21.2023.8.17.5640,1ª Vara Criminal da Comarca de Garanhuns,04/02/2025,Sem prioridade,1
1ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000483-55.2019.8.17.2640,1ª Vara Cível da Comarca de Garanhuns,04/02/2025,Sem prioridade,1
1ª CONTADORIA DE CÁLCULOS JUDICIAIS,0002017-63.2021.8.17.2640,1ª Vara Cível da Comarca de Garanhuns,29/01/2025,Sem prioridade,7
1ª CONTADORIA DE CÁLCULOS JUDICIAIS,0003472-34.2019.8.17.2640,1ª Vara Cível da Comarca de Garanhuns,29/12/2024,Sem prioridade,38
1ª CONTADORIA DE CÁLCULOS JUDICIAIS,0004280-68.2021.8.17.2640,1ª Vara Cível da Comarca de Garanhuns,17/12/2024,Sem prioridade,50
1ª CONTADORIA DE CÁLCULOS JUDICIAIS,0006986-87.2022.8.17.2640,1ª Vara Cível da Comarca de Garanhuns,29/01/2025,Sem prioridade,7
2ª CONTADORIA DE CUSTAS,0000398-44.2023.8.17.4640,2ª Vara Criminal da Comarca de Garanhuns,05/02/2025,Prioridade Legal,0
2ª CONTADORIA DE CUSTAS,0000540-88.2021.8.17.0640,2ª Vara Criminal da Comarca de Garanhuns,04/02/2025,Sem prioridade,1
2ª CONTADORIA DE CUSTAS,0000585-93.2022.8.17.5640,2ª Vara Criminal da Comarca de Garanhuns,03/02/2025,Sem prioridade,2
2ª CONTADORIA DE CUSTAS,0000619-68.2022.8.17.5640,2ª Vara Criminal da Comarca de Garanhuns,03/02/2025,Sem prioridade,2
2ª CONTADORIA DE CUSTAS,0001109-90.2022.8.17.5640,2ª Vara Criminal da Comarca de Garanhuns,03/02/2025,Sem prioridade,2
2ª CONTADORIA DE CUSTAS,0001232-88.2022.8.17.5640,2ª Vara Criminal da Comarca de Garanhuns,31/01/2025,Sem prioridade,5
2ª CONTADORIA DE CUSTAS,0001746-07.2023.8.17.5640,2ª Vara Criminal da Comarca de Garanhuns,05/02/2025,Prioridade Legal,0
2ª CONTADORIA DE CUSTAS,0001757-36.2023.8.17.5640,2ª Vara Criminal da Comarca de Garanhuns,03/02/2025,Sem prioridade,2
2ª CONTADORIA DE CUSTAS,0007404-88.2023.8.17.2640,2ª Vara Criminal da Comarca de Garanhuns,05/02/2025,Prioridade Legal,0
1ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000347-18.2019.8.17.2330,2ª Vara Cível da Comarca de Garanhuns,18/12/2024,Prioridade Legal,49
1ª CONTADORIA DE CÁLCULOS JUDICIAIS,0001171-17.2019.8.17.2640,2ª Vara Cível da Comarca de Garanhuns,18/12/2024,Sem prioridade,49
1ª CONTADORIA DE CÁLCULOS JUDICIAIS,0001221-14.2017.8.17.2640,2ª Vara Cível da Comarca de Garanhuns,04/02/2025,Sem prioridade,1
3ª CONTADORIA DE CUSTAS,0001304-83.2024.8.17.2640,2ª Vara Cível da Comarca de Garanhuns,05/02/2025,Super prioridade,0
1ª CONTADORIA DE CÁLCULOS JUDICIAIS,0002567-97.2017.8.17.2640,2ª Vara Cível da Comarca de Garanhuns,04/02/2025,Sem prioridade,1
1ª CONTADORIA DE CÁLCULOS JUDICIAIS,0005834-04.2022.8.17.2640,2ª Vara Cível da Comarca de Garanhuns,03/02/2025,Sem prioridade,2
1ª CONTADORIA DE CÁLCULOS JUDICIAIS,0009657-83.2022.8.17.2640,2ª Vara Cível da Comarca de Garanhuns,04/02/2025,Prioridade Legal,1
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0004249-15.2013.8.17.0640,2ª Vara de Família e Reg. Civil da Comarca de Garanhuns,29/01/2025,Sem prioridade,7
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0004468-32.2019.8.17.2640,2ª Vara de Família e Reg. Civil da Comarca de Garanhuns,04/02/2025,Prioridade Legal,1
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0007770-98.2021.8.17.2640,2ª Vara de Família e Reg. Civil da Comarca de Garanhuns,04/02/2025,Sem prioridade,1
1ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000694-91.2019.8.17.2640,3ª Vara Cível da Comarca de Garanhuns,05/02/2025,Prioridade Legal,0
1ª CONTADORIA DE CÁLCULOS JUDICIAIS,0001202-62.2015.8.17.0640,3ª Vara Cível da Comarca de Garanhuns,18/12/2024,Sem prioridade,48
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0003745-13.2019.8.17.2640,Vara da Fazenda Pública da Comarca de Garanhuns,27/01/2025,Prioridade Legal,9
4ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000751-74.2022.8.17.2650,Vara Única da Comarca de Glória do Goitá,28/01/2025,Super prioridade,8
4ª CONTADORIA DE CÁLCULOS JUDICIAIS,0001008-65.2023.8.17.2650,Vara Única da Comarca de Glória do Goitá,21/01/2025,Sem prioridade,14
4ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000711-68.2010.8.17.0660,1ª Vara Cível da Comarca de Goiana,05/02/2025,Sem prioridade,0
5ª CONTADORIA DE CUSTAS,0001024-57.2023.8.17.3090,1ª Vara Cível da Comarca de Goiana,05/02/2025,Sem prioridade,0
4ª CONTADORIA DE CÁLCULOS JUDICIAIS,0001989-71.2019.8.17.2218,1ª Vara Cível da Comarca de Goiana,28/01/2025,Sem prioridade,8
5ª CONTADORIA DE CUSTAS,0003394-69.2024.8.17.2218,1ª Vara Cível da Comarca de Goiana,03/02/2025,Sem prioridade,2
5ª CONTADORIA DE CUSTAS,0003863-86.2022.8.17.2218,1ª Vara Cível da Comarca de Goiana,05/02/2025,Prioridade Legal,0
5ª CONTADORIA DE CUSTAS,0003871-92.2024.8.17.2218,1ª Vara Cível da Comarca de Goiana,05/02/2025,Sem prioridade,0
4ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000744-20.2022.8.17.2218,2ª Vara Cível da Comarca de Goiana,23/01/2025,Prioridade Legal,13
4ª CONTADORIA DE CÁLCULOS JUDICIAIS,0002151-95.2021.8.17.2218,2ª Vara Cível da Comarca de Goiana,27/01/2025,Sem prioridade,9
4ª CONTADORIA DE CÁLCULOS JUDICIAIS,0002414-59.2023.8.17.2218,2ª Vara Cível da Comarca de Goiana,09/01/2025,Sem prioridade,27
4ª CONTADORIA DE CÁLCULOS JUDICIAIS,0002859-14.2022.8.17.2218,2ª Vara Cível da Comarca de Goiana,24/01/2025,Sem prioridade,12
2ª CONTADORIA DE CUSTAS,0000660-86.2018.8.17.0980,Vara Criminal da Comarca de Goiana,01/02/2025,Sem prioridade,4
2ª CONTADORIA DE CUSTAS,0000861-40.2023.8.17.5980,Vara Criminal da Comarca de Goiana,03/02/2025,Sem prioridade,2
2ª CONTADORIA DE CUSTAS,0000888-16.2023.8.17.4980,Vara Criminal da Comarca de Goiana,04/02/2025,Prioridade Legal,1
6ª CONTADORIA DE CUSTAS,0000048-15.2024.8.17.2670,1ª Vara Cível da Comarca de Gravatá,04/02/2025,Sem prioridade,1
6ª CONTADORIA DE CUSTAS,0000152-72.1996.8.17.0670,1ª Vara Cível da Comarca de Gravatá,04/02/2025,Sem prioridade,0
5ª CONTADORIA DE CÁLCULOS JUDICIAIS,0001563-32.2017.8.17.2670,1ª Vara Cível da Comarca de Gravatá,22/01/2025,Sem prioridade,14
5ª CONTADORIA DE CÁLCULOS JUDICIAIS,0002652-80.2023.8.17.2670,1ª Vara Cível da Comarca de Gravatá,20/01/2025,Sem prioridade,16
5ª CONTADORIA DE CÁLCULOS JUDICIAIS,0002653-65.2023.8.17.2670,1ª Vara Cível da Comarca de Gravatá,20/01/2025,Sem prioridade,16
5ª CONTADORIA DE CÁLCULOS JUDICIAIS,0002654-50.2023.8.17.2670,1ª Vara Cível da Comarca de Gravatá,20/01/2025,Sem prioridade,16
6ª CONTADORIA DE CUSTAS,0002736-47.2024.8.17.2670,1ª Vara Cível da Comarca de Gravatá,05/02/2025,Prioridade Legal,0
5ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000450-33.2023.8.17.2670,2ª Vara Cível da Comarca de Gravatá,28/01/2025,Sem prioridade,8
6ª CONTADORIA DE CUSTAS,0000787-28.2011.8.17.0670,2ª Vara Cível da Comarca de Gravatá,05/02/2025,Sem prioridade,0
5ª CONTADORIA DE CÁLCULOS JUDICIAIS,0001129-78.2007.8.17.0670,2ª Vara Cível da Comarca de Gravatá,27/01/2025,Sem prioridade,9
5ª CONTADORIA DE CÁLCULOS JUDICIAIS,0001147-94.2010.8.17.0670,2ª Vara Cível da Comarca de Gravatá,28/01/2025,Sem prioridade,8
6ª CONTADORIA DE CUSTAS,0001595-57.2016.8.17.0670,2ª Vara Cível da Comarca de Gravatá,05/02/2025,Sem prioridade,0
5ª CONTADORIA DE CÁLCULOS JUDICIAIS,0001760-75.2014.8.17.0670,2ª Vara Cível da Comarca de Gravatá,04/02/2025,Sem prioridade,1
5ª CONTADORIA DE CÁLCULOS JUDICIAIS,0001849-11.2008.8.17.0670,2ª Vara Cível da Comarca de Gravatá,28/01/2025,Sem prioridade,8
5ª CONTADORIA DE CÁLCULOS JUDICIAIS,0001943-46.2014.8.17.0670,2ª Vara Cível da Comarca de Gravatá,24/01/2025,Sem prioridade,12
5ª CONTADORIA DE CÁLCULOS JUDICIAIS,0002721-21.2011.8.17.0670,2ª Vara Cível da Comarca de Gravatá,28/01/2025,Sem prioridade,8
5ª CONTADORIA DE CÁLCULOS JUDICIAIS,0002768-92.2011.8.17.0670,2ª Vara Cível da Comarca de Gravatá,05/02/2025,Sem prioridade,0
6ª CONTADORIA DE CUSTAS,0000777-79.2022.8.17.2680,Vara Única da Comarca de Iati,03/02/2025,Prioridade Legal,2
6ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000022-80.2000.8.17.0690,Vara Única da Comarca de Ibimirim,04/02/2025,Sem prioridade,1
6ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000047-68.2015.8.17.0690,Vara Única da Comarca de Ibimirim,03/02/2025,Sem prioridade,2
5ª CONTADORIA DE CUSTAS,0000325-48.2011.8.17.0710,1ª Vara Cível da Comarca de Igarassu,04/02/2025,Sem prioridade,1
5ª CONTADORIA DE CUSTAS,0000437-55.2016.8.17.2710,1ª Vara Cível da Comarca de Igarassu,03/02/2025,Sem prioridade,2
5ª CONTADORIA DE CUSTAS,0000564-09.1998.8.17.0710,1ª Vara Cível da Comarca de Igarassu,04/02/2025,Sem prioridade,1
4ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000791-75.2019.8.17.2710,1ª Vara Cível da Comarca de Igarassu,23/01/2025,Sem prioridade,13
4ª CONTADORIA DE CÁLCULOS JUDICIAIS,0001233-07.2020.8.17.2710,1ª Vara Cível da Comarca de Igarassu,09/01/2025,Sem prioridade,27
5ª CONTADORIA DE CUSTAS,0001388-74.2012.8.17.0710,1ª Vara Cível da Comarca de Igarassu,02/02/2025,Sem prioridade,3
4ª CONTADORIA DE CÁLCULOS JUDICIAIS,0002192-47.2009.8.17.0710,1ª Vara Cível da Comarca de Igarassu,15/01/2025,Sem prioridade,21
5ª CONTADORIA DE CUSTAS,0002588-13.2024.8.17.2710,1ª Vara Cível da Comarca de Igarassu,04/02/2025,Sem prioridade,1
5ª CONTADORIA DE CUSTAS,0003128-61.2024.8.17.2710,1ª Vara Cível da Comarca de Igarassu,04/02/2025,Sem prioridade,1
5ª CONTADORIA DE CUSTAS,0003163-27.2012.8.17.0710,1ª Vara Cível da Comarca de Igarassu,30/01/2025,Sem prioridade,6
5ª CONTADORIA DE CUSTAS,0001472-74.2021.8.17.2710,2ª Vara Cível da Comarca de Igarassu,30/01/2025,Sem prioridade,6
4ª CONTADORIA DE CÁLCULOS JUDICIAIS,0003080-39.2023.8.17.2710,2ª Vara Cível da Comarca de Igarassu,17/01/2025,Sem prioridade,19
4ª CONTADORIA DE CÁLCULOS JUDICIAIS,0004555-98.2021.8.17.2710,2ª Vara Cível da Comarca de Igarassu,05/02/2025,Sem prioridade,0
7ª CONTADORIA DE CUSTAS,0000006-36.2000.8.17.0720,Vara Única da Comarca de Inajá,05/02/2025,Sem prioridade,0
7ª CONTADORIA DE CUSTAS,0000012-18.2022.8.17.5620,Vara Única da Comarca de Inajá,05/02/2025,Sem prioridade,0
6ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000013-41.2020.8.17.2720,Vara Única da Comarca de Inajá,16/01/2025,Sem prioridade,20
6ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000142-51.2017.8.17.2720,Vara Única da Comarca de Inajá,30/01/2025,Sem prioridade,6
5ª CONTADORIA DE CUSTAS,0000528-46.2020.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,03/02/2025,Sem prioridade,2
4ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000787-46.2017.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,10/01/2025,Sem prioridade,26
4ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000887-88.2023.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,22/01/2025,Sem prioridade,14
5ª CONTADORIA DE CUSTAS,0001393-06.2019.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,05/02/2025,Sem prioridade,0
4ª CONTADORIA DE CÁLCULOS JUDICIAIS,0002267-59.2017.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,09/01/2025,Sem prioridade,27
5ª CONTADORIA DE CUSTAS,0002844-61.2022.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,05/02/2025,Prioridade Legal,0
2ª CONTADORIA DE CUSTAS,0000902-53.2017.8.17.0730,Vara Criminal da Comarca de Ipojuca,31/01/2025,Sem prioridade,5
4ª CONTADORIA DE CUSTAS,0000963-31.2005.8.17.0730,Vara da Fazenda Pública da Comarca de Ipojuca,03/02/2025,Sem prioridade,2
6ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000071-52.2018.8.17.2740,Vara Única da Comarca de Ipubi,14/01/2025,Sem prioridade,22
6ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000430-02.2018.8.17.2740,Vara Única da Comarca de Ipubi,15/01/2025,Prioridade Legal,21
5ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000034-87.2021.8.17.2750,Vara Única da Comarca de Itaíba,05/02/2025,Prioridade Legal,0
6ª CONTADORIA DE CUSTAS,0000046-33.2023.8.17.2750,Vara Única da Comarca de Itaíba,30/01/2025,Prioridade Legal,6
5ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000078-09.2021.8.17.2750,Vara Única da Comarca de Itaíba,03/02/2025,Prioridade Legal,2
6ª CONTADORIA DE CUSTAS,0000117-11.2018.8.17.2750,Vara Única da Comarca de Itaíba,05/02/2025,Sem prioridade,0
6ª CONTADORIA DE CUSTAS,0000132-09.2020.8.17.2750,Vara Única da Comarca de Itaíba,01/02/2025,Sem prioridade,3
5ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000165-33.2019.8.17.2750,Vara Única da Comarca de Itaíba,30/01/2025,Sem prioridade,6
6ª CONTADORIA DE CUSTAS,0000202-21.2023.8.17.2750,Vara Única da Comarca de Itaíba,02/02/2025,Prioridade Legal,3
6ª CONTADORIA DE CUSTAS,0000250-77.2023.8.17.2750,Vara Única da Comarca de Itaíba,03/02/2025,Prioridade Legal,2
6ª CONTADORIA DE CUSTAS,0000339-71.2021.8.17.2750,Vara Única da Comarca de Itaíba,01/02/2025,Sem prioridade,3
6ª CONTADORIA DE CUSTAS,0000364-16.2023.8.17.2750,Vara Única da Comarca de Itaíba,31/01/2025,Sem prioridade,5
5ª CONTADORIA DE CÁLCULOS JUDICIAIS,0000683-52.2021.8.17.2750,Vara Única da Comarca de Itaíba,05/02/2025,Sem prioridade,0
5ª CONTADORIA DE CUSTAS,0001003-18.2019.8.17.0990,Vara Única da Comarca de Itamaracá,02/02/2025,Sem prioridade,3
5ª CONTADORIA DE CUSTAS,0001614-54.2023.8.17.2760,Vara Única da Comarca de Itamaracá,05/02/2025,Sem prioridade,0
5ª CONTADORIA DE CUSTAS,0006578-41.2018.8.17.0990,Vara Única da Comarca de Itamaracá,02/02/2025,Sem prioridade,3
5ª CONTADORIA DE CUSTAS,0000022-09.2015.8.17.0770,Vara Única da Comarca de Itambé,31/01/2025,Sem prioridade,5
5ª CONTADORIA DE CUSTAS,0000487-18.2015.8.17.0770,Vara Única da Comarca de Itambé,03/02/2025,Sem prioridade,2
5ª CONTADORIA DE CUSTAS,0000702-28.2014.8.17.0770,Vara Única da Comarca de Itambé,31/01/2025,Sem prioridade,5
5ª CONTADORIA DE CUSTAS,0001467-04.2011.8.17.0770,Vara Única da Comarca de Itambé,31/01/2025,Sem prioridade,5
5ª CONTADORIA DE CUSTAS,0000399-20.2023.8.17.2800,Vara Única da Comarca de Itaquitinga,05/02/2025,Prioridade Legal,0
2ª CONTADORIA DE CUSTAS,0001585-05.2021.8.17.0810,1ª Vara Criminal da Comarca de Jaboatão dos Guararapes,05/02/2025,Sem prioridade,0
2ª CONTADORIA DE CUSTAS,0002239-56.2023.8.17.5810,1ª Vara Criminal da Comarca de Jaboatão dos Guararapes,31/01/2025,Sem prioridade,5
2ª CONTADORIA DE CUSTAS,0015669-25.2021.8.17.2810,1ª Vara Criminal da Comarca de Jaboatão dos Guararapes,31/01/2025,Sem prioridade,5
1ª CONTADORIA DE CÁLCULOS JUDICIAIS,0024669-15.2022.8.17.2810,1ª Vara Cível da Comarca de Jaboatão dos Guararapes,29/01/2025,Sem prioridade,7
1ª CONTADORIA DE CÁLCULOS JUDICIAIS,0025879-09.2019.8.17.2810,1ª Vara Cível da Comarca de Jaboatão dos Guararapes,13/01/2025,Sem prioridade,23
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0001574-92.2018.8.17.2810,1ª Vara da Fazenda Pública da Comarca de Jaboatão dos Guararapes,29/01/2025,Sem prioridade,7
4ª CONTADORIA DE CUSTAS,0003723-77.2000.8.17.0810,1ª Vara da Fazenda Pública da Comarca de Jaboatão dos Guararapes,05/02/2025,Sem prioridade,0
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0006084-13.2013.8.17.0810,1ª Vara da Fazenda Pública da Comarca de Jaboatão dos Guararapes,21/01/2025,Sem prioridade,15
4ª CONTADORIA DE CUSTAS,0010466-78.2015.8.17.0810,1ª Vara da Fazenda Pública da Comarca de Jaboatão dos Guararapes,03/02/2025,Sem prioridade,2
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0020597-83.2013.8.17.0810,1ª Vara da Fazenda Pública da Comarca de Jaboatão dos Guararapes,22/01/2025,Sem prioridade,14
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0030839-38.2012.8.17.0810,1ª Vara da Fazenda Pública da Comarca de Jaboatão dos Guararapes,05/02/2025,Prioridade Legal,0
4ª CONTADORIA DE CUSTAS,0036084-58.2023.8.17.2810,1ª Vara da Fazenda Pública da Comarca de Jaboatão dos Guararapes,30/01/2025,Prioridade Legal,6
2ª CONTADORIA DE CUSTAS,0000189-23.2024.8.17.5810,2ª Vara Criminal da Comarca de Jaboatão dos Guararapes,02/02/2025,Sem prioridade,3
2ª CONTADORIA DE CUSTAS,0000205-79.2021.8.17.5810,2ª Vara Criminal da Comarca de Jaboatão dos Guararapes,03/02/2025,Sem prioridade,2
2ª CONTADORIA DE CUSTAS,0000728-90.2020.8.17.0810,2ª Vara Criminal da Comarca de Jaboatão dos Guararapes,31/01/2025,Sem prioridade,5
,0000819-20.2019.8.17.0810,2ª Vara Criminal da Comarca de Jaboatão dos Guararapes,07/11/2024,Sem prioridade,90
2ª CONTADORIA DE CUSTAS,0000821-20.2022.8.17.5810,2ª Vara Criminal da Comarca de Jaboatão dos Guararapes,03/02/2025,Sem prioridade,2
2ª CONTADORIA DE CUSTAS,0001030-56.2019.8.17.0810,2ª Vara Criminal da Comarca de Jaboatão dos Guararapes,31/01/2025,Sem prioridade,5
2ª CONTADORIA DE CUSTAS,0001844-73.2016.8.17.0810,2ª Vara Criminal da Comarca de Jaboatão dos Guararapes,31/01/2025,Sem prioridade,5
2ª CONTADORIA DE CUSTAS,0002337-21.2014.8.17.0810,2ª Vara Criminal da Comarca de Jaboatão dos Guararapes,30/01/2025,Sem prioridade,6
2ª CONTADORIA DE CUSTAS,0003563-51.2020.8.17.0810,2ª Vara Criminal da Comarca de Jaboatão dos Guararapes,05/02/2025,Sem prioridade,0
2ª CONTADORIA DE CUSTAS,0009351-85.2016.8.17.0810,2ª Vara Criminal da Comarca de Jaboatão dos Guararapes,31/01/2025,Sem prioridade,5
2ª CONTADORIA DE CUSTAS,0012269-67.2013.8.17.0810,2ª Vara Criminal da Comarca de Jaboatão dos Guararapes,05/02/2025,Sem prioridade,0
2ª CONTADORIA DE CUSTAS,0012747-75.2013.8.17.0810,2ª Vara Criminal da Comarca de Jaboatão dos Guararapes,05/02/2025,Sem prioridade,0
2ª CONTADORIA DE CUSTAS,0020149-46.2021.8.17.2810,2ª Vara Criminal da Comarca de Jaboatão dos Guararapes,31/01/2025,Sem prioridade,5
2ª CONTADORIA DE CUSTAS,0020479-39.2015.8.17.0810,2ª Vara Criminal da Comarca de Jaboatão dos Guararapes,30/01/2025,Sem prioridade,6
2ª CONTADORIA DE CUSTAS,0027392-07.2022.8.17.2810,2ª Vara Criminal da Comarca de Jaboatão dos Guararapes,03/02/2025,Sem prioridade,2
2ª CONTADORIA DE CUSTAS,0044519-80.2018.8.17.0810,2ª Vara Criminal da Comarca de Jaboatão dos Guararapes,05/02/2025,Sem prioridade,0
2ª CONTADORIA DE CUSTAS,0044614-13.2018.8.17.0810,2ª Vara Criminal da Comarca de Jaboatão dos Guararapes,31/01/2025,Sem prioridade,5
2ª CONTADORIA DE CUSTAS,0068981-14.2012.8.17.0810,2ª Vara Criminal da Comarca de Jaboatão dos Guararapes,31/01/2025,Sem prioridade,5
1ª CONTADORIA DE CÁLCULOS JUDICIAIS,0009106-10.2024.8.17.2810,2ª Vara Cível da Comarca de Jaboatão dos Guararapes,20/12/2024,Sem prioridade,47
1ª CONTADORIA DE CÁLCULOS JUDICIAIS,0016012-55.2020.8.17.2810,2ª Vara Cível da Comarca de Jaboatão dos Guararapes,03/02/2025,Prioridade Legal,2
3ª CONTADORIA DE CUSTAS,0027424-41.2024.8.17.2810,2ª Vara Cível da Comarca de Jaboatão dos Guararapes,05/02/2025,Sem prioridade,0
1ª CONTADORIA DE CÁLCULOS JUDICIAIS,0043805-95.2022.8.17.2810,2ª Vara Cível da Comarca de Jaboatão dos Guararapes,23/01/2025,Sem prioridade,13
4ª CONTADORIA DE CUSTAS,0011454-11.2018.8.17.2810,2ª Vara da Fazenda Pública da Comarca de Jaboatão dos Guararapes,04/02/2025,Sem prioridade,1
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0012116-72.2018.8.17.2810,2ª Vara da Fazenda Pública da Comarca de Jaboatão dos Guararapes,03/02/2025,Sem prioridade,2
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0013634-97.2018.8.17.2810,2ª Vara da Fazenda Pública da Comarca de Jaboatão dos Guararapes,05/02/2025,Sem prioridade,0
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0014249-24.2017.8.17.2810,2ª Vara da Fazenda Pública da Comarca de Jaboatão dos Guararapes,19/12/2024,Sem prioridade,48
4ª CONTADORIA DE CUSTAS,0018850-73.2017.8.17.2810,2ª Vara da Fazenda Pública da Comarca de Jaboatão dos Guararapes,30/01/2025,Sem prioridade,6
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0027813-02.2019.8.17.2810,2ª Vara da Fazenda Pública da Comarca de Jaboatão dos Guararapes,27/01/2025,Sem prioridade,9
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0053119-33.2018.8.17.8201,2ª Vara da Fazenda Pública da Comarca de Jaboatão dos Guararapes,27/01/2025,Sem prioridade,9
2ª CONTADORIA DE CÁLCULOS JUDICIAIS,0062603-07.2022.8.17.2810,2ª Vara da Fazenda Pública da Comarca de Jaboatão dos Guararapes,05/02/2025,Sem prioridade,0
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0042384-70.2022.8.17.2810,2ª Vara de Família e Registro Civil da Comarca de Jaboatão dos Guararapes,05/02/2025,Prioridade Legal,0
2ª CONTADORIA DE CUSTAS,0000405-51.2021.8.17.0810,3ª Vara Criminal da Comarca de Jaboatão dos Guararapes,05/02/2025,Sem prioridade,0
2ª CONTADORIA DE CUSTAS,0001758-93.2023.8.17.5810,3ª Vara Criminal da Comarca de Jaboatão dos Guararapes,05/02/2025,Prioridade Legal,0
2ª CONTADORIA DE CUSTAS,0002586-89.2023.8.17.5810,3ª Vara Criminal da Comarca de Jaboatão dos Guararapes,04/02/2025,Sem prioridade,1
2ª CONTADORIA DE CUSTAS,0002591-14.2023.8.17.5810,3ª Vara Criminal da Comarca de Jaboatão dos Guararapes,04/02/2025,Prioridade Legal,1
2ª CONTADORIA DE CUSTAS,0003623-58.2019.8.17.0810,3ª Vara Criminal da Comarca de Jaboatão dos Guararapes,30/01/2025,Sem prioridade,6
2ª CONTADORIA DE CUSTAS,0003683-06.2023.8.17.2810,3ª Vara Criminal da Comarca de Jaboatão dos Guararapes,04/02/2025,Sem prioridade,1
2ª CONTADORIA DE CUSTAS,0004036-37.2020.8.17.0810,3ª Vara Criminal da Comarca de Jaboatão dos Guararapes,30/01/2025,Sem prioridade,6
1ª CONTADORIA DE CÁLCULOS JUDICIAIS,0011490-20.2010.8.17.0810,3ª Vara Cível da Comarca de Jaboatão dos Guararapes,27/01/2025,Sem prioridade,9
3ª CONTADORIA DE CUSTAS,0010985-52.2024.8.17.2810,3ª Vara de Família e Registro Civil da Comarca de Jaboatão dos Guararapes,05/02/2025,Sem prioridade,0
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0034156-43.2021.8.17.2810,3ª Vara de Família e Registro Civil da Comarca de Jaboatão dos Guararapes,13/12/2024,Prioridade Legal,54
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0049416-29.2022.8.17.2810,3ª Vara de Família e Registro Civil da Comarca de Jaboatão dos Guararapes,05/02/2025,Prioridade Legal,0
3ª CONTADORIA DE CUSTAS,0003088-85.2015.8.17.2810,6ª Vara Cível da Comarca de Jaboatão dos Guararapes,05/02/2025,Sem prioridade,0
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0002016-29.2016.8.17.2810,Vara de Sucessões e Registros Públicos da Comarca de Jaboatão dos Guararapes,04/02/2025,Sem prioridade,1
3ª CONTADORIA DE CÁLCULOS JUDICIAIS,0002763-13.2015.8.17.2810,Vara de Sucessões e Registros Públicos da Comarca de Jaboatão dos Guararapes,17/12/2024,Sem prioridade,50
